ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Participant 1,Participant 2,Lehmann Zhukov Scale,Theatre,Polygon,Massacre,Alternative Sources Consulted,Infered Scale,Minor,Description
Makin1943,Kiribati,3.371485,172.9850994,619,Makin,1943,"['Japanese', 'Americans', 'Americans']",World War II,United States,Japan,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p509",,,"The Battle of Makin was an engagement of the Pacific campaign of World War II, fought from 20 to 24 November 1943 on Makin Atoll in the Gilbert Islands."
Makwanpur1816,Nepal,27.4373159,84.8072878,619,Makwanpur,1816,[],British-Gurkha War,United Kingdom,Nepal,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p219",,,"Battle of Makwanpur was fought on 28 February 1816 in Makwanpurgadhi, Nepal between Nepal and the East India Company. It resulted in British victory."
Malacca1511,Malaysia,2.194418,102.249063,620,Malacca,1511,"['Portuguese', 'Indian', 'Portuguese', 'Malaysia', 'Portuguese', 'Pahang', 'Portuguese', 'Dutch']",Early Portuguese Colonial Wars in Asia,Portugal,Malacca,,,3.0,Land and sea,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p154",,,"The battle or siege of Malacca may refer to several historical battles that occurred in present-day Malacca, Malaysia:"
Malacca1568,Malaysia,2.194418,102.249063,620,Malacca,1568,"['Portuguese', 'Sumatra', 'Acheh', 'Turkish', 'Johore', 'Achinese']",Early Portuguese Colonial Wars in Asia,"Portugal, Johore","Acheh, Turkish Mercenaries",,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p29",,,"The battle or siege of Malacca may refer to several historical battles that occurred in present-day Malacca, Malaysia:"
Malacca1606,Malaysia,2.194418,102.249063,620,Malacca,1606,"['Dutch', 'Dutch', 'Portuguese', 'Malaysia', 'Portuguese']",Dutch-Portuguese Colonial Wars,Netherlands,Portugal,,,,Sea,,No,,,,"The battle or siege of Malacca may refer to several historical battles that occurred in present-day Malacca, Malaysia:"
Malacca1640,Malaysia,2.194418,102.249063,,Malacca,1640,"['Dutch', 'Portuguese', 'Melaka', 'Malaysia', 'Dutch']",Dutch-Portuguese Colonial Wars,"Netherlands, Johore",Portugal,,,,Land and Sea,,No,,,,"The battle or siege of Malacca may refer to several historical battles that occurred in present-day Malacca, Malaysia:"
Mantinea-418,Greece,37.616667,22.383333,630,Mantinea,-418,"['Mantinea', 'Athenians', 'Mantineans', 'Spartans', 'Spartans', 'Spartan']",Great Peleponnesian War,Sparta,"Argives, Athens, Mantinea",,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p157",,,Battle of Mantinea may refer to one of several battles fought near Mantineia (Mantinea) in Ancient Greece:
Mantinea-362,Greece,37.616667,22.383333,630,Mantinea,-362,"['Greek', 'Athens', 'Sparta', 'Thebes', 'Mantinea']",Wars of the Greek City States,Draw,,Thebes,"Athens, Sparta",3.0,Land,,No,"Warfare in the Classical World, John Warry, 1980, p65",,,Battle of Mantinea may refer to one of several battles fought near Mantineia (Mantinea) in Ancient Greece:
Mantinea-207,Greece,37.616667,22.383333,630,Mantinea,-207,"['Achaean', 'Achaean']",Spartan-Achaen Wars,Achea,Sparta,,,,Land,,No,,,,Battle of Mantinea may refer to one of several battles fought near Mantineia (Mantinea) in Ancient Greece:
Maria1809,Spain,41.5427499,-1.0010465,634,Maria,1809,"['Napoleonic', 'Spanish', 'French', 'Maria']",Napoleonic Wars,France,Spain,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p536",,,The Battle of María (15 June 1809) saw a small Spanish army led by Joaquín Blake y Joyes face an Imperial French corps under Louis Gabriel Suchet.
Marj Rahit634,Syria,33.5162965,36.5355913,636,Marj Rahit,634,"['Muslim', 'Syria', 'Muslim', 'Byzantine', 'Damascus', 'Easter', 'Muslim', 'Palestine']",Muslim Conquest of Syria,Muslim Caliphate,Byzantine Empire,,,,Land,,No,,,,"The Battle of Marj Rahit can refer to one of several battles fought at the plain of Marj Rahit, near Damascus:"
Marj Rahit684,Syria,33.5162965,36.5355913,636,Marj Rahit,684,"['Muslim', 'Umayyad Caliph', 'Damascus', 'Arabia', 'Egypt', 'Damascus', 'Zubair', 'Merwan']",Muslim Civil Wars,Umayyad Caliphate,Zubair Rebels,,,,Land,,No,,,,"The Battle of Marj Rahit can refer to one of several battles fought at the plain of Marj Rahit, near Damascus:"
Marne1914,France,49.071387,3.6445233,637,Marne,1914,"['German', 'France', 'Belgium', 'Paris', 'German', 'Paris', 'Germans']",World War I,France,Germany,,,6.0,Land,MARN1914,No,"Encyclopedia of Battles, Eggenberger, p266-267",,,"There were two battles of the Marne, taking place near the Marne River in Marne, France during World War I:"
Marne1918,France,49.128754,4.1475445,637,Marne,1918,"['German', 'Marne', 'Rheims', 'Germans']",World War I,"France, United Kingdom, United States",Germany,,,5.0,Land,MARNE1918,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p160. 52 German divisions vs 37 Allied divisions. Clodfelter, Warfare and Armed Conflict, p408; Banks, Arthur, Military Atlas of the First World War, p167",,,"There were two battles of the Marne, taking place near the Marne River in Marne, France during World War I:"
Marstrand,Sweden,57.8884494,11.5879905,"Showalter, p406",Marstrand,1677,,Scania War,Sweden,Denmark,,,1.0,Land,,No,"Encylcopedia of Warfare, Showalter, 2014, p406",,,"The battle of Marstrand was a successful Dano-Norwegian siege of the harbor town of Marstrand, Sweden which took place between 6–23 July 1677, during the Scanian War."
Marstrand1719,Sweden,57.8884494,11.5879905,"Clodfelter, p89",Marstrand,1719,,2nd Great Northern War,Denmark,Sweden,,,2.0,Sea,,No,"Clodfelter, Warfare and Armed Conflict, p89. 7 Danish ships of the line, 2 frigates and 12 galleys vs 5 Swedish ships of the line, 1 frigates and 10 smaller ships",1,,"The battle of Marstrand was a successful Dano-Norwegian siege of the harbor town of Marstrand, Sweden which took place between 6–23 July 1677, during the Scanian War."
Martinici1796,Montenegro,42.5370947,19.1835451,639,Martinici,1796,"['Turks', 'Montenegro', 'Podgorica', 'Spuz', 'Montenegro', 'Krusi']",Montenegran-                    Scutari War,Montenegro,Scutari,,,2.0,Land,,No,,,,"Battle of Martinići was the battle between Montenegro and Pashalik of Scutari which took place on the outskirts of the village Martinići, near Spuž, Montenegro."
Martyropolis588,Turkey,38.141225,41.0128071,640,Martyropolis,588,"['Persian', 'Persia', 'Sassanian', 'Armenia', 'Persians']",Byzantine-    Persian Wars ,Byzantium,Sassanid Persia,,,,Land,,No,,,,"The Battle of Martyropolis was fought in summer 588 near Martyropolis between an East Roman (Byzantine) and a Sassanid Persian army, and resulted in a Byzantine victory."
Masada72-73,Israel,31.3157966,35.3555517,640,Masada,72-73,"['Jewish', 'Rome', 'Roman', 'Jerusalem', 'Jewish', 'Masada']",Jewish Rising    against Rome ,Rome,Judean Rebels,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p134",,,"The siege of Masada was one of the final events in the First Jewish–Roman War, occurring from 72 to 73 CE on and around a hilltop in present-day Israel."
Masaya1856,Nicaragua,11.9704485,-86.0886366,641,Masaya,1856,"['American', 'Nicaragua', 'Guatemala', 'Nicaragua']",National (Filibuster) War,"Guatemala, Nicaragua",American Filibusters,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p303",,,"The Battle of Masaya took place on 19 September 1912, during the American occupation of Nicaragua of 1912—1925 and the Nicaraguan civil war of 1912."
Masoller1904,Uruguay,-31.0844112,-56.0110823,"Clodfelter, p381",Masoller,1904,,2nd Uruguayan Civil War,Colorados,Blancos,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p381",,,"The Battle of Masoller, which occurred on September 1, 1904, was the final battle of the Aparicio Saravia revolt, resulting in the victory of the Colorado forces."
Massacre Creek1805,United States,36.1336111,-109.4716331,"Clodfelter, p265",Massacre Creek,1805,,Spanish Navajo War,Massacre,,Spain,Navajo,1.0,Land,,Yes,"Clodfelter, Warfare and Armed Conflict, p265",,,"	Spanish soldiers led by Antonio Narbona massacred 115 Navajo Indians (mostly women, children and old men) in Canyon del Muerto, northeastern Arizona."
Masurian Lakes1914,Poland,53.5494905,20.4528371,643,Masurian Lakes,1914,"['German', 'Russian', 'Masurian', 'German', 'East Prussia', 'Russia']",World War I,Germany,Russia,,,4.0,Land,MSL1914,No,"Clodfelter, Warfare and Armed Conflict, p409; Banks, Arthur, Military Atlas of the First World War, p97",,,Battle of the Masurian Lakes may refer to the following battles of World War I:
Masurian Lakes1915,Poland,53.5494905,20.4528371,643,Masurian Lakes,1915,['German'],World War I,Germany,Russia,,,4.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p410",1,,Battle of the Masurian Lakes may refer to the following battles of World War I:
Matamaros1913,Mexico,25.8690294,-97.5027376,643,Matamaros,1913,,Mexican Revolution,Constitutionalist Rebels,Huerta Regime,,,1.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p374",,,"During the course of the Mexican Revolution, the generals Francisco Mújica and Lucio Blanco executed the first agrarian reform for land in the country (1913)."
Mecca630,Saudi Arabia,21.3890824,39.8579118,647,Mecca,630,"['the Koreish Arabs', 'Mecca', 'Muslims', 'Koreish', 'Mecca', 'Arabs']",Campaigns of the Prophet Mohammad,Muslim Ummah,Koreish Arabs,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p178",,,The Battle of Mecca is the name of several battles fought in Mecca:
Mecca683,Saudi Arabia,21.3890824,39.8579118,647,Mecca,683,"['Mecca', 'Muslim', 'Arabia', 'Egypt', 'Medina', 'Saudi Arabia', 'Mecca', 'Syrian', 'Caliph in Arabia']",Muslim Civil Wars,Abdullah ibn Zubair,Caliph Yazid I,,,,Land,,No,,,,The Battle of Mecca is the name of several battles fought in Mecca:
Mecca692,Saudi Arabia,21.3890824,39.8579118,647,Mecca,692,"['Muslim', 'Hajjaj', 'Damascus', 'Mecca', 'Arabian']",Muslim Civil Wars,Umayyad Caliphate,Abdullah ibn Zubair,,,,Land,,No,,,,The Battle of Mecca is the name of several battles fought in Mecca:
Mecca930,Saudi Arabia,21.3890824,39.8579118,647,Mecca,930,"['Mecca', 'Mecca', 'Syria', 'Iraq', 'Shiite Carmathians', 'Bahrain', 'the Holy City', 'Mecca', 'Meccans', 'Islams']",Sack of Mecca,Massacre,,,,,Land,,No,,,,The Battle of Mecca is the name of several battles fought in Mecca:
Mecca1813,Saudi Arabia,21.3890824,39.8579118,"Showalter, p480",Mecca,1813,,Ottoman Saudi War 1811,Ottoman Empire,House of Saud,,,3.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p480",,,The Battle of Mecca is the name of several battles fought in Mecca:
Mediolanum268,Italy,45.4628329,9.1076923,649,Mediolanum,268,"['Roman', 'Goths', 'Italy', 'Milan']",Roman Military Civil Wars,Emperor Gallienus,General Aureolus,,,,Land,,Battle followed by massacre,,,,"The Battle of Mediolanum took place in 259, between the Alemanni and the Roman legions under the command of Emperor Gallienus."
Memphis638,Egypt,29.844722,31.2508333,"Harbottle's, p164",Memphis,638,,Muslim Conquest of Egypt,Muslim Ummah,Byzantium,,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p164",,,"Battle of Memphis may refer to two engagements during the American Civil War near Memphis, Tennessee:"
Mendaza1834,Spain,42.6415538,-2.2356594,654,Mendaza,1834,"['Spanish', 'Tomas', 'Carlists', 'Mendaza', 'Arquijas']",1st Carlist War,Cristinos,Carlists,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p629",,,"The Battle of Mendaza was an early battle of the First Carlist War, occurring on December 12, 1834, at Mendaza, Navarre."
Merida428,Spain,38.9394272,-6.365157,655,Merida,428,"['North Africa', 'Spain', 'Germanic', 'Merida', 'Guadiana']",Vandal-Suevic War,Vandals,Suevi,,,,Land,,No,,,,The Battle of Mérida saw the Republican militia twice fail to halt the Spanish Army of Africa near the historic town of Mérida early in the Spanish Civil War.
Merida713,Spain,38.9394272,-6.365157,655,Merida,713,"['Muslim', 'Spain', 'Muslim', 'Seville', 'Merida', 'Spain']",Muslim Conquest of Spain,Muslim Caliphate,Visigothic Spain,,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p164",,,The Battle of Mérida saw the Republican militia twice fail to halt the Spanish Army of Africa near the historic town of Mérida early in the Spanish Civil War.
Merida1936,Spain,38.9394272,-6.365157,655,Merida,1936,"['Spanish', 'Morocco', 'Seville', 'Yague']",Spanish Civil War,Spanish Nationalists,Spanish Republicans,,,1.0,Land,,No,,1,,The Battle of Mérida saw the Republican militia twice fail to halt the Spanish Army of Africa near the historic town of Mérida early in the Spanish Civil War.
Merta1790,India,26.644952,74.0309418,656,Merta,1790,"['Bijai', 'Merta']",Mughal-Maratha War of Ismail Beg,Draw,,Rajputs,Marathas,,Land,,No,,,,The Battle of Merta was fought on 10 September 1790 between the Gwalior State and the Rajputs of Jodhpur which resulted in a Maratha victory.
Milazzo1718,Italy,38.2158385,15.2073919,"Showalter, p427",Milazzo,1718,,War of the Quadruple Alliance,Spain,Habsburg Empire,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p427",,,"Battle of Milazzo may refer to the following battles fought near the city of Milazzo in Sicily, southern Italy:"
Milazzo1860,Italy,38.2207102,15.2419327,663,Milazzo,1860,"['Italian', 'Milazzo', 'Messina', 'Neapolitians', 'Naples']",2nd Italian War of Independence,Italian Nationalists,Naples,,,2.0,Land,,No,"The Second War of Italian Unification, Frederick Schneid, p88",,,"Battle of Milazzo may refer to the following battles fought near the city of Milazzo in Sicily, southern Italy:"
Minsk1919,Belarus,53.9045398,27.5615244,667,Minsk,1919,"['Polish', 'Vilna', 'Minsk', 'Russians', 'Russians', 'Poland']",Russo-Polish War,Poland,USSR,,,2.0,Land,,No,,,,Battle of Minsk may refer to one of the following battles:
Minsk1941,Belarus,53.9045398,27.5615244,667,Minsk,1941,"['Germany', 'Russia', 'Minsk', 'Soviet', 'Russian', 'Germans']",World War II,Germany,USSR,,,5.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p810; Liddle Hart, The Second World War, p170",,,Battle of Minsk may refer to one of the following battles:
Minsk1944,Belarus,53.9045398,27.5615244,667,Minsk,1944,"['Soviet', 'Belorussia', 'Vitebsk', 'German', 'Minsk', 'Belorussian', 'Vilna']",World War II,USSR,Germany,,,3.0,Land,,No,,1,,Battle of Minsk may refer to one of the following battles:
Miranpur Katra1774,India,28.0371795,79.6725769,667,Miranpur Katra,1774,['Nawab'],Rohilla War,United Kingdom,Afghan Rohillas,,,,Land,,No,,,,The Battle of Miranpur Katra was the decisive battle in the First Rohilla War.
Missolonghi1822-1823,Greece,38.3686739,21.430415,668,Missolonghi,1822-1823,"['Greek', 'Turkish', 'Greece']",Greek War  n    of Independence,Greek Rebels,Ottoman Empire,,,2.0,Land,,No,"Harbottle's Dictionary of Battles, George Bruce, 1979, p167",,,The siege of Missolonghi may refer to one of three different sieges of the town of Missolonghi during the Greek War of Independence:
Missolonghi1825,Greece,38.3686739,21.430415,,Missolonghi,1825,[],Greek War of Independence,Ottoman Empire,Greek Rebels,,,1.0,Land,,No,,,,The siege of Missolonghi may refer to one of three different sieges of the town of Missolonghi during the Greek War of Independence:
Mobile1780,United States,30.702136,-88.22902,669,Mobile,1780,"['Lousiana', 'British', 'Florida', 'Mobile', 'Fort Charlotte']",War of the     American Revolution,Spain,United Kingdom,,,1.0,Land and Sea,,No,"Clodfelter, Warfare and Armed Conflict, p129",,,"Several historical battles were fought near the town of Mobile, Alabama:"
Mombasa1631-1633,Kenya,-4.0434771,39.6682065,673,Mombasa,1631-1633,"['Portuguese', 'East Africa', 'Rising', 'Portuguese', 'Mombasa', 'Christian', 'Malindi', 'Islamic']",Later Portuguese  .  Wars in East Africa,Mombassa,Portugal,,,,Land and Sea,,Battle followed by massacre,,,,"The Mombasa rising against the Portuguese, 1631 : from sworn evidence / edited and translated by G.S.P. Freeman-Grenville"
Monemvasia1689-1690,Greece,36.6876016,23.056032,674,Monemvasia,1689-1690,"['Castelnuovo', 'Albania', 'Venetian', 'Monemvasia', 'Turkish', 'Greece', 'Turkish']",Venetian-Turkish Wars,Venice,Ottoman Empire,,,,Land and Sea,,No,,,,Siege of Monemvasia can refer to one of the sieges of the fortress city of Monemvasia (Malvasia) in southeastern Greece:
Mons-en-Pevele1304,France,50.480352,3.099575,677,Mons-en-Pevele,1304,"['Flemish', 'French', 'Flemish', 'French']",Franco-Flemish Wars,France,Flanders,,,2.0,Land,,No,"Hutchinson's Dictionary of Ancient and Medieval Warfare, ""Mons en Peleve, Battle of""",,,"The Battle of Mons-en-Pévèle (or Pevelenberg) was fought on 18 August 1304 between the French and the Flemish. The French were led by their king, Philip IV."
Montaigu1793,France,46.974347,-1.313777,677,Montaigu,1793,"['French', 'Republican', 'Royalist', 'Montaigu', 'Torfou', 'Montaigu']",French Revolutionary War (Vendeen War),France,Vendeen Rebels,,,2.0,Land,,No,"Encyclopedia of Warfare, Showalter, 2014, p500",,,"The Battle of Montaigu was a battle on 21 September 1793 during the War in the Vendée, in which the Vendéens were victorious."
Montebello1859,Italy,44.9422773,8.8785222,678,Montebello,1859,"['French', 'French', 'Austrian', 'Austrians', 'Montebello']",French Revolutionary Wars (2nd Coalition),France,Habsburg Empire,,,2.0,Land,,No,"The Second War of Italian Unification, Frederick Schneid, p53",,,"Battle of Montebello can refer to two battles, fought near Montebello, Province of Pavia, in Northern Italy:"
Montebello1800,Italy,44.9422773,8.8785222,,Montebello,1800,[],French Revolutionary Wars (2nd Coalition),France,Austria,,,2.0,Land,,No,"The Field and the Forge, Landers, p391",,,"Battle of Montebello can refer to two battles, fought near Montebello, Province of Pavia, in Northern Italy:"
Monte de las Cruces1810,Mexico,19.3166661,-99.3920881,679,Monte de las Cruces,1810,"['Mexican', 'Mexico City', 'Spanish', 'Spanish', 'Guadalajara', 'Aculco']",Mexican War of Independence,Mexican Rebels,Spain,,,3.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p298",,,"The Battle of Monte de las Cruces was one of the pivotal battles of the early Mexican War of Independence, in October 1810."
Monterey1846,United States,36.6002378,-121.8946761,680,Monterey,1846,"['Spanish', 'California', 'American', 'Monterey', 'Spanish', 'California', 'San Francisco', 'San Gabriel', 'California']",American-        Mexican War,United States,Mexico,,,2.0,Land,,No,"Clodfelter, Warfare and Armed Conflict, p247",,,"The Battle of Monterey, at Monterey, California, occurred on 7 July 1846, during the Mexican–American War. The United States captured the town unopposed."
